video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7267901849024466178,2023-08-16T08:51:10,0,AU,,945400,140800,3477,17000000,3 Dark Seduction Tricks #psychology #darkpsychology #seduction ,False,,thepsychologyguide,the manipulator,,,,,,False
7267176143923596549,2023-08-14T09:55:03,17,NG,,93100,13600,3365,958100,Tag someone you'll visit with. #travel #fypシ #cheaptravel #girlstrip #lebanon🇱🇧 #visitlebanon🇱🇧 #traveltiktok ,False,,your_travel_geek,Your Travel Bestie ✈️,,,,,,False
7263591722779741482,2023-08-04T18:05:50,50,US,"Dubai, dubai places to visit, Travel Hacks, boarding pass dubai, Travel Tips And Hacks, travel tips, Travel, Travel TikTok, Travel Hacks Flights, dubai tiktok videos",90500,15600,408,1000000,The ultimate travel hack for visiting Dubai… 👀 #dubai #uae #travelhacks #fyp ,False,,thepointsguy,The Points Guy,,,,,,True
7250074586719571205,2023-06-29T07:52:15,26,ZA,"Baking Soda And Vinegar Cleaning, Cleaning Hacks, Cleaning TikTok, cleaningtok, Cleaning Kitchen Hacks, baking soda cleaning, Drain Cleaning, cleaning kitchen drain, Cleaning With Vinegar, Cleaning Kitchen",71200,2545,109,2600000,Your sign to add baking soda and white vinegar to your grocery list. The ultimate cleaning hack. #cleaninghacks #cleantok #bakingsoda #whitevinegar #fypシ #fypviral #SAMA28 #lifestyle ,False,,bolu__o,Bee 🐝,,,,,,False
7265987442786798856,2023-08-11T05:02:17,39,JP,,4900000,67400,17600,78200000,#tiktokfood #asmr ,False,,bayashi.tiktok,バヤシ🥑Bayashi,,,,,,True
7250821063804734726,2023-07-01T08:08:58,55,NG,,319600,21700,1698,6800000,Another banger! This one slaps so hard. In fact no one should eat eggs any other way. So good and easy. Oh and very filling too. You like it? Video Credit @ifys.kitchen #breakfasteggs #plantains #africa #nigeria #fyp #foryou #foryoupage #goodvibe #foodtiktok #foodie #food #foodblogger ,False,,ourfoodplug,ourfoodplug,,,,,,False
7241643418051480859,2023-06-06T14:35:06,61,GB,,805700,44700,5110,10700000,The last one is a game changer…🔥 #homeandliving #TikTokMadeMeBuyIt ,False,,thatisperfect,Tech & Gadget Finds 🚀,,,,,,False
7265714356078267654,2023-08-10T11:22:33,6,CA,,363900,58000,1324,3500000,Always😭😭 #vacationmode #holiday #holidaytitkok #summervacation #fyp #airplanes #unitedairlines #vacationvibes #vacationmode #lifestyleblogger ,False,,maeva.ab,maeva abanda 🤍,,,,,,False
7262356612466085152,2023-08-01T10:12:48,10,GB,,2700000,138100,10000,40300000,Definitely the best gift🤩#surprise #giftforher #giftforhim #giftideas #gift ,False,,charmingworlds,Gifts-link in bio🎁,,,,,,False
7266141074597465350,2023-08-11T14:58:27,13,ZA,,6528,401,38,32200,@Nic ⭐️ Instagram : NCHLS_B #nchls_b #nicstik #alarm #defrost #wakingup ,False,,nchls_b,Nic,,,,,,False
7266531688400915717,2023-08-12T16:14:15,7,ZA,,48200,3586,135,325300,@Nic ⭐️ Stream One Girl - 4LViN #nchls_b #nicstik #degree #student #studentlife ,False,,nchls_b,Nic,,,,,,False
7265013577671527712,2023-08-08T14:03:12,11,GB,,234900,31400,704,1200000,never relaxed a day in her life 😂😤 #desi #browntiktok ,False,,neil__c,NC,,,,,,False
7265665845144096002,2023-08-10T08:14:19,0,AU,,564800,101100,3410,6800000,Toxic ways of getting into a mans head #psychology #crush #toxic #fyp ,False,,thepsychologyguide,the manipulator,,,,,,False
7264771632407874858,2023-08-07T22:24:25,50,US,"jordan_the_stallion8, night showers, morning showers versus night showers, ShowerTok, Cold Showers At Night Before Bed, showers bathroom, cold showers, Shower Cleaning, Which Showers Are You Showering, showering twice a day",414800,13800,5326,4900000,#stitch with @Christopher Cop #fyp ,False,,jordan_the_stallion8,Jordan_The_Stallion8,,,,,,False
7261300166131502378,2023-07-29T13:53:29,75,GB,,345000,91700,38100,4600000,Put A Finger Down: Introvert Edition #putafingerdownchallenge #putfingerdownchallenge #putafingerdown #introvert #shy ,False,,putyafingersdown,Put A Finger Down,,,,,,False
7258397074830576942,2023-07-21T18:07:54,8,US,"francine rivers, Romance Book, #booktok, Romance, Books Of TikTok, christians, Reading Books, Favorite Books, Book Recs, Good Romance Books",72900,1718,344,452600,"You will never find me sharing books promiting unhealthy relationships. The most important part of a romantic relationship to me is how the hero and heroine love the Lord. Because loving God above all else automatically creates a healthy, godly relationship. 🩷 #christianromancereader #christianromancebooktok #christianromancewelove #tawnisbookshelf #christianbooktok ",False,,tawnisbookshelf,tawni,,,,,,False
7233080262698044677,2023-05-14T12:45:36,13,KE,,7729,1612,32,76300,"📍Biscotti Cafe, Muthithi Road, Westlands #tiktokkenya #kenyanrestaurants  ",False,,yahya.adow,𝐲𝐚𝐡𝐲𝐚 𝐚𝐝𝐨𝐰,,,,,,False
7265433896072809729,2023-08-09T17:14:25,0,AU,,235500,36900,1964,2700000,Psychological Facts. How many hours do you have on tiktok? #psychology #darkpsychology #fyp ,False,,thepsychologyguide,the manipulator,,,,,,False
7262552895659265326,2023-08-01T22:54:35,0,US,,763000,366900,8570,7000000,cherish every moment 💗 #siblings  #sister #brother #bestfriend #fyp #bigsister ,False,,zoe.wongg,zoë,,,,,,False
7263507188214271275,2023-08-04T12:37:55,23,US,"zach choi, cooking  videos, zach choi voice reveal, Food Cooking Videos, Mini Food Cooking, Food Recipes, tiktok food, food cooking, Foods Of TikTok, FoodTok",24900000,1800000,87000,556000000,#tiktokfood #asmr ,False,,thezachchoi,Zach Choi,,,,,,False
7252333033074806062,2023-07-05T09:56:35,9,US,,317800,26800,931,8500000,Where has this been all my life☺️,False,,swiftsew.com,SwiftSew,,,,,,False
7261374769495330091,2023-07-29T18:42:52,6,US,,893400,117400,4110,5600000,Traveling in relationships should be this simple? We got a deal? #dating #travel #datingadvice #baecation ,False,,joosesalas,Joosesalas,,,,,,False
7248670234184387883,2023-06-25T13:02:56,10,US,,78800,21600,583,560400,All this money spent on this trip you better not even close your eyes😭 #fyp #viral #trending #nigeria #nigeriantiktok #vacation #holiday ,False,,ogmaroo,Ogmaro,,,,,,False
7218705184862522667,2023-04-05T19:03:04,31,US,,228900,10100,687,2700000,Full recipe in the comments 🫶🏻 #hairtiktok #hairtok #rosemarywater #hairgrowth #hairgrowthtips #healthyhair #longhair #hairgoals #hairtipsandtricks #hairinspo #haircare #rosemarywaterrecipe ,False,,tessapeay,Tessa Peay,,,,,,False
7213146095776550186,2023-03-21T19:31:03,36,US,"Rosemary Hair Water, How To Make Rosemary Water, Rosemary Hair Oil, rice water for hair, rosemary water recipe, Rosemary Water, rosemary water before and after, rosemary oil recipe, Rosemary Oil Hair Growth, rosemary oil",291900,14300,771,4500000,Rosemary is one of my FAV ingredients for MASSIVE HAIR GROWTH@seeratsaini_ ,False,,seeratsaini_,Seerat Saini,,,,,,False
7260157959580208390,2023-07-26T12:00:54,60,BY,,3900000,304200,6543,37400000,"Эта кухня Вас удевит , пошли покажу 👀 #большеминуты #домисад ",False,,vadim_sarychev,ВАДИМ АРХИТЕКТОР 👨‍💻,,,,,,False
7259100540318076166,2023-07-23T15:37:36,57,SE,"Fashion, sweastyle, fashion hacks, Dress Hacks, Dress, Fashion Dresses, Fashion Nova Dress, How To Fix Big Dress, Big Dress, Clothing Hacks",2100000,186300,4574,22000000,Easy DIY dress hack ✨ @FashionNova If your dress or shirt is too big try this hack! #dresshack #fashionhack #fashion ,False,,sweastyle,SweaStyle,,,,,,False
7251324789774667013,2023-07-02T16:43:42,84,KE,"gravity amusement park kenya, gravitron, Things To Do With Friends, Amusement Parks, Fun Activities To Do, Amusement Park Rides, Things To Do, nairobi, Nairobi Kenya, Activities To Do",17000,8548,930,243800,Go on a gravitron ride. Tell me why I was not feeling my legs😂🥲Hii ni mambo gani😂😂😂@vincey 📍Gravity Amusement Park Eastern Bypass near Ruai  #CapCut #kenyantiktok #blowthisup ,False,,w_angechi,Bernice🧚‍♀️,,,,,,False
7257579624543161605,2023-07-19T13:15:39,10,ZA,,2287,117,37,15600,Instagram: NCHLS_B #nchls_b #nicstik #fastandfurious #dontorreto #fastlane #highway ,False,,nchls_b,Nic,,,,,,False
7240754800147582213,2023-06-04T05:06:43,17,NG,,183100,2589,837,3600000,"Things that cheapen your look, things that make you look expensive, things that make you look cheap, things to do to change your looks #howtolookexpensive #howtolookcleanandexpensive #waystolookexpensive #howtolookexpensiveonabudget #thingsthatcheapenyourlooks",False,,faith_bobby,Faith Bobby,,,,,,False
7255046334347070746,2023-07-12T17:25:15,15,GB,"Africa, somali, Somali TikTok, habesha tiktok, eritrean, african gold, east african necklaces, African Dresses, Ethiopia, African Chains",64700,3013,3574,739000,Our East Africa collection 🇸🇴🇪🇷🇪🇹🇰🇪🇧🇮🇹🇿🇺🇬🇩🇯 #fyp #foryoupage #african #eastafrican #somali #swahili #habesha #somalitiktok #viral #eritrean #sudanese #ethiopian ,False,,parisaldn,Parisa London,,,,,,False
7256992008777125163,2023-07-17T23:15:33,5,US,,394900,8891,849,2700000,"Rosemary, amla & fenugreek is where its at ! Aint never switched up on my products stay consistent and track your progress youll be surprised 😌😘 #indianhairgrowthoils #indianhairgrowthsecrets #howtogrowlongnaturalhair #blackgirlsnaturalhair ",False,,shydesireextensions,ShyDesireExtensions,,,,,,False
7256966328748199173,2023-07-17T21:35:47,49,CA,,149400,5679,1422,1500000,Why are they always sl dramatic!?? #nigeriantiktok🇳🇬 #nigeriancomedy #africanmumsbelike #nigerianmomsbelike #nigerianmomsbelike #africanparents #africantiktok #africanparentsbelike #nigerianmum ,False,,glamslam_,GlamSlam,,,,,,False
7256677408349244698,2023-07-17T02:55:52,35,DE,,522600,78500,3624,5000000,#foryou #fyp #videotutorial #christiantiktok #foryourpage #biblestudy #viralvideo ,False,,joycephillip2,Jesus is the way,,,,,,False
7257227690183347498,2023-07-18T14:30:03,24,US,"Comedy Video, family, granny funny videos, grandma and grandson, funny tiktok videos, grandma making up stuff, funny moments videos, cool grandma, Family Bonding, Grandma From The Visit",2800000,289700,47300,27300000,Plot twist😂😂😂 #grandma #family #couplescomedy #fyp ,False,,officialmartinfam,The Martin Family,,,,,,False
7234330609626156290,2023-05-17T21:37:41,14,MM,,330600,6115,176,3300000,#ပို့ပေးနည်း #ဓာတ်ပုံရိုက်နည်း #tiktokmyanmar #fyp #instagramposes ,False,,kaykay000240,k̈́̒k̾͆̒ 💫͌͒̓💫̔͋͝,,,,,,False
7256794696721157403,2023-07-17T10:29:46,17,DE,"signature for letter k, K Signature Ideas, signature c, signature ideas for k, signature letter k, Signature Design Ideas, Procreate, Procreate Ideas, Procreate Drawings, How To Make A Signature",2100000,72500,26100,70600000,"Antwort auf @kaw______   BEST Signature ideas ""K"" #signature #signatureideas #k #K #challenge #procreate #fy #fyp #viral ",False,,simplymindart,𝘿𝙞𝙜𝙞𝙩𝙖𝙡 𝘼𝙧𝙩 🖋️,,,,,,False
7239398299009158405,1969-12-31T19:00:00,,,,,,,,,False,,,,,,,,,False
7256551386278563078,2023-07-16T18:45:33,10,CA,,256100,3307,712,1900000,the drink that gave me the ultimate glow up this summer🥹🪄 #fyp ,False,,lifestylewithsheilla,lifestylewithsheilla,,,,,,False
7253881018145393947,2023-07-09T14:03:14,19,DE,,34500,2803,166,886700,"Antwort auf @@fati123   Signature ideas ""F"" #signature #signatureideas #f #F #fy #procreate #viral ",False,,simplymindart,𝘿𝙞𝙜𝙞𝙩𝙖𝙡 𝘼𝙧𝙩 🖋️,,,,,,False
7254732634620792070,2023-07-11T21:07:53,34,CA,,436100,37500,1619,4800000,Fulfill Your Own Dream #motivation #mindset #mentality #wealth #discipline ,False,,energisemotivation,Energise,,,,,,False
7254546267869842734,2023-07-11T09:05:17,10,US,,321300,5444,1741,2200000,i ain’t going no damn where in this heat,False,,chinamcclain,China,,,,,,True
7253935401436515586,2023-07-09T17:34:21,14,AE,,427000,55900,2092,11200000,#asktiktok #math #tutor #foryou #learnontiktok #tiktoktutorial #lessons #logic #mathematics #genius #graphs ,False,,guinnessandmathguy,Guinness And Math Guy,,,,,,False
7255384040855932165,2023-07-13T15:15:40,9,ZA,,306900,38300,2404,1800000,@Nic ⭐️ Instagram: NCHLS_B #nchls_b #nicstik #crush #,False,,nchls_b,Nic,,,,,,False
7254135016760806661,2023-07-10T06:28:48,6,SE,,13100,860,86,384900,"Tech jobs be like:  #opportunityalert Become a Cloud Engineer!!!! Are you ready to take your #cloud skills to the next level? Applications for our #cloudengineering training program are officially open! If you are looking to advance your cloud engineering career and open yourself to global job opportunities, this course is meant for you! With this program, you will learn to design, deploy, and maintain future-ready cloud solutions that meet the needs of businesses. #Apply now:https://bit.ly/43lRwXS Application deadline: July 23, 2023 Gain hands-on training from our expert engineers on cutting-edge cloud tools and technologies to create scalable and secure solutions. The exciting news is - You earn before you pay with our Income Share Agreement. Don't wait to take your career to the next level - Join a global community of passionate learners in cloud technology. Spread the word! #azubiafrica #cloudengineering #cloudcomputing #cloudengineers #cloud #cloudcertifications #aws #azure #gettrained #getcertified #getintoemploymment #tech #techcareers #techtalent #technology #career #training #community ",False,,azubi_africa,Azubi Africa,,,,,,False
7249099525850221850,2023-06-26T16:48:36,15,IT,"places that don't feel real, salt lake in egypt, marassi egypt beach, Egypt, Salt Lake, places that don't feel real tunisia, travel guys, colored canyon egypt, marassi beach, Beautiful Places",639400,60900,1928,10200000,Most beautiful places in egypt ✨🤩 . . #adventure #explore #travel #traveltiktok #travellife #bucketlist #views #destination #summer #beach #egypt #egyptian #egypt🇪🇬 #🇪🇬 #northafrica #africa #deadsea ,False,,travelguyss,Travel Guys 🌎,,,,,,False
7243100102196219142,2023-06-10T12:47:42,23,NG,,183800,5590,267,3400000,ORANGE 🍊 MOJITO #orangemojito #orangemojito🍊lovers #juukitchen ,False,,sugarleebaby,Sugarleebaby,,,,,,False
7194381669464329477,2023-01-30T04:55:22,69,US,,158000,6990,1669,2100000,Oven Barbecued Pork Ribs & And An Equally Amazing Home Made BBQ Sauce  #porkribs #barbecue #barbecuesauce #barbecuerub #fyp #foodtiktok #food #pork ,False,,theroamingchef,dennis ombachi,,,,,,False
7225297333670497542,2023-04-23T13:23:53,13,KE,,17200,3001,146,126900,"Location: AyirasNeuroSoul Cafe, Kilimani",False,,nammi.moraa,nammi.moraa,,,,,,False
7233762699711122693,2023-05-16T08:53:48,35,CA,"Sprite, Pineapple Juice Drinks, Strawberry Drinks, Easy Recipes, Juice Pineapple, juice, Pineapple And Strawberry, Fruit Juice, Pineapple Recipes, Juice Recipes",183000,10500,276,3300000,Sunset Paradise!! 🍍🌴🌞 Cup from @Amazon  Ingredient used:  Strawberry syrup Sprite Pineapple juice Orange slices Ice  #mocktailrecipe #pineapplejuice #strawberrysyrup #sprite  #nigeriantiktok #nigeriadrink #fypシ #easymocktailrecipe #easymocktails #mocktails #summerdrinks #howtomakemocktail  #sunsetmocktail #sunsetdrinksonthebeach   ,False,,mealbarrecipes,MealBarRecipes,,,,,,False
7237752379519667483,2023-05-27T02:56:13,71,NL,,270600,10100,445,1900000,Not you ignoring me #shxtsngigsclips #shxtsngigs #fyp #foryou #trending #ignoring #watch #funnyvideo #mustwatch #clips #unlocked #funnyclips #twitter #mustwatch #boppod ,False,,bop_pod,Boppod,,,,,,False
7252412183747906821,2023-07-05T15:03:22,12,KE,,19500,2422,128,313100,"There’s a lot to do in Kenya from hiking to sandy beaches and safaris. Literally something for everyone.  Here are some of the top adventure activities to do in Kenya🇰🇪[SAVE + SHARE FOR FUTURE TRAVELS ] ⚡️Simple Rafting at Jangwani Camp Sagana Kshs 2,000 ⚡️Zip lining at The Forest Kshs 1,800 for two lines ⚡️Rock sliding at Ngurunit, Marsabit Kshs 100 ⚡️Sky Cycling at Burudani Adventure Park Kshs 1,000 ⚡️Bungee jumping in Sagana Kshs 6,000 Click the link in my bio for more detailed guides about these activities.",False,,ivymiricho,Ivy | Travel Creator,,,,,,False
7247581891157691653,2023-06-22T14:39:21,20,ZA,,3923,900,31,86500,Would you go swimming with a horse in the ocean  ? #horderidingisasport #zanzibartiktok #zanzibarhorse ,False,,.jovenchi,.jovenchi,,,,,,False
7250529928196689158,2023-06-30T13:19:13,8,CA,,17700,1538,178,164700,"I’m on vacation right now, ttyl!  #fyp #vacation #vacationmode #traveltok #vacationtiktok #blackgirlstravel #blackgirltraveltok #vacay #paragliding #vacationactivities #vacationideas #travelactivities #traveltiktok #solotravel #paraglide ",False,,moonshyyne,Moonshyyne | Travel&Lifestyle,,,,,,False
7228330059197631745,2023-05-02T00:00:00,33,PK,,10200,1832,378,350900,Top 10 Countries with The Best Job Opportunities in 2023. #top #top10 #countries #jobopportunities #trending,False,,luxurylife._2023,Luxury Life,,,,,,False
7250770382511262982,2023-07-01T04:52:19,16,KE,,401400,13900,682,4600000,Got caught up doing what makes me happy 💁🏽‍♀️😅,False,,ruweydayussuf17,Ruweida,,,,,,False
7235983826411965701,2023-05-22T08:32:55,25,KE,,25600,1027,381,467600,📍Location Nairobi Eastleigh jaam street al mukaram shopping 1st floor f15 opposite mash  #kenyantiktok🇰🇪 #somalitiktok #vastlabels #daxuumi #streetwear #pageforyou_🔥 ,False,,vastlabels,vast labels,,,,,,False
7250443559663324422,2023-06-30T07:44:02,27,KE,,7508,182,90,95600,12 countries so far 🙌🏾 #thejustriobaway #justrioba #justriobaway ,False,,motherofpassports,Motherofpassports,,,,,,False
7251252997194288390,2023-07-02T12:05:06,14,KE,,44000,8830,329,436400,"New In Town 📍: Pink Forest on Muthangari Rd, WESTLANDS #foodielifestyle🍴 #nairobirestaurants #kenyantiktok🇰🇪 #trending #foodloverke #viralvideo ",False,,foodlover_ke,foodlover_ke 🍔🌭,,,,,,False
7250726883942337798,2023-07-01T02:03:31,20,KE,,20000,1474,391,334700,ebu text us today we sort you out text us on WhatsApp 0740170512 ,False,,blend_sunnies_,Blend Sunnies,,,,,,False
7239688770998553858,2023-06-01T08:10:00,13,ID,,752600,42500,2287,7500000,When enough is enough 🙅🏻‍♀️😖 Can you relate? #cliponearrings #cliponjewelry #cliponearringsuggestions #nopiercingnoproblem #clipearrings #sanstrou #sanstroustyle #nopiercingneeded #cliponhoops  ,False,,sanstrou,SANS TROU • Clip-on Earrings,,,,,,False
7250134001149660443,2023-06-29T11:42:52,25,GB,,86200,13500,252,1100000,Top 10 things to do when in Zanzibar 📍,False,,ricofelon,RICOFELON,,,,,,False
7249637760649153798,2023-06-28T03:37:09,16,KE,,20600,4622,344,262400,"My kind of fun! So happy to see Nairobi activities getting more diverese 🎉🛼  . @sk8tecitynairobi located in Diamond plaza, 12th floor.  #nairobiactivities #fyy #skatingrink #rollerbladinggirl #chaosun #tiktokkenya #CapCut #sk8citynairobi ",False,,chaosun__,Chaosun_,,,,,,False
7247140520940621062,2023-06-21T10:06:34,30,ZA,,1058,331,8,38000,For bookings of your zanzibar trip contact me now @unlock.duniya on instagram or @jovenchi.k #zanzibartiktok #zanzibardestination ,False,,.jovenchi,.jovenchi,,,,,,False
7247879236722101510,2023-06-23T09:53:10,31,KE,"gogol restaurant nairobi, Pizza, restaurants, nairobi, Best Pizza, Nairobi Kenya, Best Restaurants, Italian Restaurant, Italian Food, restaurants to eat",31400,6312,342,293700,One of the best pizza experience and quite affordable as well.  📍Gogol restaurant               #fyp #tiktokkenya #nairobi #nairobitiktokers #somalitiktok #food #hiddengems #nairobihiddengems #fypシ #aesthetic #_ahzaab #viral #kenyanrestaurants #travel #restaurant #somalitiktok12 #samiixakhaliil ,False,,_ahzaab,ITS.ONLYFARHAAN,,,,,,False
7248348062047833370,2023-06-24T16:12:30,37,GB,,31500,6092,146,460200,Our Zanzibar itinerary 🫶🏼  All our excursions were arranged by the @ZANZIBAR 100% recommend this company!  #zanzibar #zanzibaritinerary #thingstodozanzibar #zanzibar🇹🇿 #zanzibardestination #safari #jambiani #nungwi #prisonisland #nakupenda ,False,,s.khxnnn,s.khxnnn,,,,,,False
7248499757298076934,2023-06-25T02:01:09,13,KE,,42600,5882,357,302300,Hands down the best art gallery in Nairobi ahhh everything was so beautiful 🤍 #lifewithkalunde #artgalleriesnairobi ,False,,michelle.kalunde,lifewithkalunde,,,,,,False
7215577776429075713,2023-03-28T08:47:03,85,SG,,60300,5610,486,415900,The greatest wedding mashup !? #fyp #mashup #weddingentrance #jameswongkl #theblessing #goodnessofgod ,False,,jameswongkl,James Wong,,,,,,False
7248318361678007557,2023-06-24T14:17:14,29,KE,,20000,5355,137,313700,JUMP XTREME SARIT CENTRE #Nairobidisclosure #nairobitiktokers #nairobitiktoker #kenya #kenyantiktok🇰🇪 #nairobitiktokers❤️❤️ #NAIROBI #trampoline,False,,nairobidisclosure,Nairobi Disclosure,,,,,,False
7218951210160721157,2023-04-06T10:57:40,16,GH,"welcome to eden, unseen netflix, The Night Agent, shadow and bone, unseen, the blacklist, netflix series to watch, best netflix series, Best Series To Watch, netflix series recommendation 2023",135000,8883,791,5400000,#bestnetflixseries #netflix #series #netflixseries #seriesrecommendation #seriesnetflix #seriesyoushouldwatch #trend #fyp #trending #bestseries #usa_tiktok #canadatiktok ,False,,best_movies71,Best movies,,,,,,False
7246436260301032709,2023-06-19T12:33:42,39,KE,,43900,6786,828,1000000,#littlemore_kenya #littlemoreestleigh #imaradaima #mombasaroad #kenyantiktok🇰🇪 #bbsmall #fyp ,False,,littlemore_kenya,Littlemore_kenya,,,,,,False
7223734194596334854,2023-04-19T08:18:06,22,KE,,17700,2832,204,186000,"🇰🇪🇲🇽 Pablo's MexoBar is a brand new Tex-Mex restaurant in Nairobi! The Tex-Mex cuisine is an Americanized version of Mexican food which started on the Texas / Mexico border and let me tell you, it's DELICIOUS! 🤤 #texmex #texmexfood #nairobi #254 #foodies ",False,,dave_mani,Dave Mani,,,,,,False
7231621081579146501,2023-05-10T14:23:15,101,KE,,30800,903,267,363500,Replying to @myhairmypride____ Thank you for all your kind words. I may not be able to thank everyone individually but i am grateful. #lindahmuthoni #drlindahmuthoni #chickentaco #cooking #quicksnack #fyp,False,,dr.lindahmuthoni,Dr. Lindah Muthoni,,,,,,False
7245679643854982405,2023-06-17T11:37:39,64,KE,,55100,7948,618,924900,Crispy chicken 😋🥰#cooking #fyp #foodie #foodtiktok #yummyfood #chicken #nairobitiktokers ,False,,kevotwofivefour,Kevotwofivefour,,,,,,False
7218643589528653061,2023-04-05T15:03:57,86,KE,,74200,1597,659,981700,Learnt this from @Sira Gitau 💕💕 #lindahmuthoni #drlindahmuthoni #peppersteakrecipe #food #cooking #fyp,False,,dr.lindahmuthoni,Dr. Lindah Muthoni,,,,,,False
7246408347388300549,2023-06-19T10:45:23,6,CA,,2173,23,17,40200,"Welcome to my account! I’m a Nigerian passport holder traveling sometimes solo, often on a budget. Follow me for all the tea about how i do it 🥰 #travel #traveltiktok #traveltok #travelfyp #travelforyou #traveling ",False,,almaasinobi,Alma - Travel Creator ✈️,,,,,,False
7243428923248512262,2023-06-11T10:03:42,40,KE,,26400,3451,190,226800,I saw a billboard on James Gichuru road for @donuts_nicks_gigiri and I had to try it - safe to say it didn’t disappoint 😩😍 We tried the crème brûlée & chocolate mousse donut and both were 10/10 😍👏,False,,chopit1,Chopit,,,,,,False
7225535365677911322,2023-04-24T04:47:45,91,GB,"Interview Questions, tell me about yourself interview, questions to ask in an interview, Interview Tips, weakness interview question, tell me about you interview, interview question and answer, Job Interview Questions, Job Interview, Interview Questions Tips",819700,32300,2504,7900000,No but imagine if I didn’t ask the question?!🫠 Undefeated interview question 🤌🏽#interviewtips #jobseeker #interviewquestions #careertiktok #corporatetiktok ,False,,kenniebukky,Kennie | Career + Finance,,,,,,False
7243047922730798342,2023-06-10T09:25:11,0,KE,,44800,4759,1326,470600,Stress those days ilikuwa ukiitwa uoge mkicheza😭😭#fyp #tiktokkenya🇰🇪 ,False,,essndutaa,Nduta<3,,,,,,False
7241900564785794310,2023-06-07T07:12:53,9,KE,,23400,2156,373,433800,@300/= get mishikaki chicken and fries economy mbaya lazima tucheze#streetfood #trendingvideo #kenyapolice #indianfood #millychebby ,False,,hashgrill,Hash grill,,,,,,False
7241393185321241902,2023-06-05T22:24:07,5,US,,77600,2246,320,774200,you + your soulmate in Christ need one🤎 shop the link in our bio! #christiantiktok #jesus #jesuslovesyou #christian #motivation #god ,False,,forthesaintofficial,For the Saint,,,,,,False
7210054446603144454,2023-03-13T11:33:42,104,KE,,37300,7124,294,330100,"••• Location: Jump x, 2nd Floor @sarityourcity , Westlands Series: Nairobi Hidden Gems In frame: @Elvis shilaho  @Melissa Njenga  #hairyblo #hairyblofilms",False,,elvishilaho,Elvis shilaho,,,,,,False
7239794727309085957,2023-06-01T15:01:10,19,KE,,21200,2756,242,241800,ChopIt Nairobi #tiktokke #nairobi #foodieske @Chopit ,False,,indianting123,Indianting123,,,,,,False
7217085777581198597,2023-04-01T10:18:50,25,ZA,"biblical girl names, biblical boy names, isabelle name, Bible Book, Books Of TikTok, rare names on tiktok, girls names and their characters, Writing Names, Baby Names, christian songs",16200,313,94,210100,#fyp #christian #christiantiktok #books #girl #names ,False,,delfinaworld_,delfinaworld,,,,,,False
7239600017760144646,2023-06-01T02:25:36,27,KE,,14100,2321,210,308700,"Adrenaline,Junkies🔥🔥 where are you?  Ziplining, highropes, skycycling and so much more.All at a very affordable budget travel in Kenya. Explore places in Kenya with Exploring Kenya 🇰🇪  #placestovisitinkenya #fyp #exploringkenya #weekendplans #hiddengems ",False,,exploring_kenya,Exploring Kenya,,,,,,False
7236082209998884123,2023-05-22T14:54:50,11,GB,,72600,3962,697,446900,"Once you get comfortable with traveling solo, the world is your oyster! ✈️ #traveltips #solotravel  #sama28 #viral #fyp #hambajuba ",False,,tiny.trails,Tiny Trails | Travel Blogger,,,,,,False
7217933291733748997,2023-04-03T17:07:38,17,GH,,270100,9709,1847,7500000,#bestseries #netflixseries #netflix #fyp #seriesrecommendation #trend #fypシ #seriesyouneedtowatch #canadatiktok #usa_tiktok #ghanatiktok ,False,,movie.lovers_,Netflix & chill👩🏼‍❤️‍💋‍👨🏿,,,,,,False
7218673883287686406,2023-04-05T17:01:30,16,GH,"the marked heart, you serie netflix, queen of the south, the marked heart netflix, Series Recommendation, Series, Best Series Recommendation, best series on netflix, Best Series To Watch, Tv Series To Watch Recommendations",57100,3368,574,2300000,Replying to @Nancy Waigwa585 #netflix #bestseries #netlixseries #fypシ #trend #seriesrecommendation #trending #fyp #canadatiktok ,False,,movie.lovers_,Netflix & chill👩🏼‍❤️‍💋‍👨🏿,,,,,,False
7209718419581619462,2023-03-12T13:49:43,14,KE,"top pot garden, top pot restaurant nairobi, top pot nairobi, top pot, nairobi, restaurants, Nairobi Kenya, inca restaurant nairobi, Kenya Travel, restaurants to eat",15200,3246,0,360300,✨#fypシ #fyp #nairobi #nairobirestaurants #food #kenyarestaurants #tiktokkenya #travel #aesthetic ,False,,tarifabdulaziz,Abdul,,,,,,False
7237764741890968837,2023-05-27T03:43:48,10,KE,,31000,5982,0,555400,can't get enough of this restaurant!! #fyp #fypシ #tiktokkenya #nairobi #kenyarestaurants #food #aesthetic #travel ,False,,tarifabdulaziz,Abdul,,,,,,False
7236073726742252805,2023-05-22T14:21:48,57,NG,"zanzibar vacation budget, Zanzibar, Places To Visit, Travel Destinations, Places To Travel, Travel Destination Recommendations, cape town, Tourism Places To Visit, Vacation Destinations, Travel Bucket List",3393,706,49,58200,Zanzibar itinerary is readyyy #zanzibar #zanzibaritinerary #itinerary ,False,,adrielsavvy,Adrielsavvy,,,,,,False
